postcode,shopcode,flydist,distance,duration
78125,91350,48178,73521,3333
78125,92000,43262,53626,3355
78126,78203,13396,16586,1157
78126,78317,20885,27436,2264
78126,92000,25446,40406,2272
78126,95220,26101,41086,2733
78126,93302,39561,53135,3051
78130,78203,17593,21240,1113
78130,92000,21695,29295,1694
78130,78317,25977,39488,1834
78130,95220,19145,32015,1962
78130,93302,34765,42024,2473
78140,78317,20155,23067,1294
78140,91940,12091,22887,1420
78140,92000,12398,18306,1573
78140,94190,18331,27646,1629
78140,94117,9917,18716,1700
78150,78317,16701,19686,1038
78150,92000,8775,12543,1245
78150,78203,36588,42899,1714
78150,91940,18007,31246,1861
78150,95220,19605,34092,2031
78160,78317,17659,22200,1304
78160,92000,7655,11105,1390
78160,78203,32897,45413,1980
78160,91940,22532,35177,1987
78160,95220,16411,32654,2176
78170,92000,6502,7334,846
78170,78317,18732,21377,1218
78170,95220,17425,28883,1632
78170,91940,19625,31209,1816
78170,78203,36688,44590,1894
78180,78317,8236,10075,654
78180,92000,17208,24652,1565
78180,91940,16856,22187,1665
78180,94190,30458,38178,1972
78180,78203,34336,50699,2016
78190,78317,5716,6514,483
78190,92000,19326,24725,1527
78190,91940,18603,36235,1803
78190,78203,32718,50772,1977
78190,94190,33050,40994,2011
78200,78203,3277,4747,453
78200,92000,40195,49963,2412
78200,78317,31622,60156,2552
78200,95220,39268,67222,2923
78200,93302,54139,62692,3191
78210,78317,11954,12913,997
78210,92000,13238,20162,1578
78210,91940,17472,30450,1753
78210,94190,28264,35208,1961
78210,94117,19129,26279,2033
78220,78317,18817,22424,1375
78220,91940,14304,24254,1624
78220,92000,10342,15565,1644
78220,94117,11434,15344,1715
78220,94190,20633,29013,1833
78230,92000,5889,9868,1073
78230,78317,20740,25185,1543
78230,78203,32703,38198,1731
78230,95220,13082,31417,1859
78230,93302,20230,27009,2121
78240,92000,11574,19924,1354
78240,78203,27232,32155,1444
78240,78317,18035,32157,1558
78240,95220,16078,37183,1866
78240,93302,25891,32653,2133
78250,95220,21443,30136,1520
78250,78203,15673,24201,1567
78250,92000,25608,33878,2273
78250,78317,29944,44071,2413
78250,93302,38096,49240,2754
78260,95220,7579,15098,954
78260,92000,11113,37401,2091
78260,93302,22701,34202,2188
78260,78203,29832,40604,2283
78260,78317,27361,41736,2535
78270,78203,11373,18096,1121
78270,92000,49473,59275,2684
78270,76000,57678,69409,2740
78270,78317,42277,69469,2824
78270,95220,46823,76534,3195
78280,78317,11213,15645,974
78280,91940,14013,20384,1471
78280,92000,15804,23835,1731
78280,94190,27037,34985,1876
78280,94117,18821,26056,1948
78290,92000,4106,7001,842
78290,95220,13995,28551,1628
78290,78317,20973,25142,1703
78290,93302,18217,24142,1890
78290,94117,15911,26842,2092
78300,92000,11982,18155,1199
78300,78203,26333,30798,1352
78300,78317,20747,30800,1465
78300,95220,14120,24231,1720
78300,93302,25938,30884,1978
78310,78317,1365,5030,467
78310,92000,24641,31326,1990
78310,91940,22464,42836,2266
78310,78203,30521,57373,2440
78310,94190,38502,47595,2474
78320,78317,2294,4448,450
78320,92000,24667,31410,2093
78320,91940,19239,27427,2323
78320,78203,34087,57457,2543
78320,94190,36222,47679,2577
78330,78317,11582,14036,1212
78330,92000,13357,20856,1623
78330,91940,19269,32625,2119
78330,78203,32673,48865,2122
78330,94190,29863,37384,2328
78340,78317,8776,17403,1436
78340,92000,17049,26107,1982
78340,78203,28924,44973,2246
78340,91940,22328,37194,2395
78340,94190,34395,41953,2603
78350,91940,10415,13728,1066
78350,78317,17081,22296,1196
78350,92000,14555,19802,1595
78350,91350,20039,26083,1668
78350,94117,13244,26912,1673
78360,92000,4211,6822,992
78360,95220,9789,12214,1563
78360,93302,17775,23963,2041
78360,78317,24280,29900,2071
78360,94117,18176,26662,2243
78370,78317,7164,11049,1022
78370,92000,19784,28756,1698
78370,91940,23858,39901,1936
78370,94190,36957,44660,2144
78370,78203,27378,54802,2149
78380,92000,5000,6709,790
78380,78317,19953,23359,1471
78380,95220,15582,28259,1576
78380,93302,18468,23850,1838
78380,94117,15106,26550,2041
78390,78317,9061,12647,1001
78390,92000,15885,22894,1514
78390,91940,19406,34039,1751
78390,94190,31609,38798,1960
78390,78203,31914,48940,1964
78400,92000,2410,3782,556
78400,95220,11781,25332,1342
78400,93302,16740,20923,1604
78400,94117,15933,23623,1807
78400,78317,23265,30574,1860
78410,78203,13770,18997,1040
78410,92000,24580,34751,1908
78410,78317,23864,44945,2048
78410,95220,23602,37819,2363
78410,93302,38286,47481,2687
78420,92000,1929,5914,854
78420,95220,9904,19161,1428
78420,93302,14899,19124,1851
78420,94117,15688,25754,2105
78420,78317,25757,32706,2158
78430,78317,18269,20360,1082
78430,92000,6685,14635,1149
78430,78203,34656,43574,1758
78430,91940,21314,33338,1765
78430,95220,16559,30305,1867
78440,78203,9300,14065,1154
78440,95220,28458,39167,2098
78440,92000,32041,46017,2400
78440,78317,32020,56211,2541
78440,93302,44947,58747,3179
78450,78317,11203,17952,1340
78450,92000,14967,23690,1578
78450,78203,28661,44446,2004
78450,95220,22440,33886,2283
78450,91940,23051,37743,2300
78460,78317,9676,13440,1107
78460,91940,12492,18662,1395
78460,91350,26739,39844,2397
78460,94117,25369,40673,2401
78460,94190,31286,44226,2555
78470,78317,9693,15206,1319
78470,91940,11726,19734,1884
78470,92000,22120,33401,2465
78470,91350,25568,36763,2663
78470,94117,22720,37592,2668
78480,78203,20656,27116,1711
78480,95220,16052,30587,2070
78480,92000,19234,28181,2257
78480,78317,26538,40298,2377
78480,93302,31924,40910,3036
78490,78317,10289,15563,1379
78490,78203,24376,32097,2106
78490,92000,31416,40490,2171
78490,91940,31691,51636,2409
78490,94190,47674,56394,2617
78500,95220,6814,7916,1057
78500,92000,5026,9908,1281
78500,93302,15651,19247,1937
78500,94117,18237,25769,2352
78500,78203,36452,51250,2660
78510,95220,12936,20058,1638
78510,78203,23964,37008,1840
78510,92000,15944,27511,1980
78510,78317,26101,39625,2080
78510,93302,28487,40240,2759
78520,78203,3863,12257,905
78520,92000,38550,49559,2376
78520,95220,35716,48193,2443
78520,78317,34526,59752,2517
78520,93302,51865,62288,3155
78530,78317,14716,19762,1177
78530,91940,12040,16894,1184
78530,92000,14349,21013,1719
78530,94190,23458,32164,1865
78530,94117,15355,23234,1936
78540,78203,21591,26404,1564
78540,92000,17334,26054,1827
78540,78317,24220,36384,1937
78540,95220,15680,24965,1971
78540,93302,30529,38783,2606
78550,78203,20360,27026,1628
78550,78317,23000,34760,1781
78550,92000,42227,52886,2435
78550,91940,44342,64032,2673
78550,28600,45088,64073,2827
78560,92000,5783,8297,917
78560,78317,19868,23777,1499
78560,95220,14259,29846,1703
78560,78203,33459,37939,1758
78560,93302,20061,25437,1965
78570,95220,10351,17482,1312
78570,78203,26566,37191,2038
78570,92000,14006,25601,2084
78570,78317,26972,38323,2290
78570,93302,26047,36586,2545
78580,78203,15175,19063,1223
78580,78317,18786,24900,1975
78580,92000,24307,32033,2120
78580,95220,25886,42439,2758
78580,93302,38549,44762,2899
78590,78317,13794,23393,1222
78590,92000,11443,18598,1398
78590,78203,31481,46607,1898
78590,91940,21419,37301,2014
78590,95220,20006,40147,2184
78600,95220,7077,10493,1392
78600,92000,6244,12470,1437
78600,78317,26619,31750,2206
78600,78203,34016,42380,2235
78600,93302,18077,22084,2309
78610,78317,9174,15876,1106
78610,91940,28336,35860,2440
78610,92000,33894,43421,2620
78610,78203,31831,42114,2666
78610,28600,42411,59247,2690
78620,92000,9747,13450,1521
78620,78317,16291,27299,1607
78620,78203,30727,38408,2106
78620,95220,17338,28893,2224
78620,91940,23566,41206,2399
78630,78203,21783,31476,1482
78630,92000,16646,23763,1613
78630,78317,19330,33060,1735
78630,95220,18303,41022,2125
78630,93302,30740,36492,2392
78640,78317,8637,13875,1243
78640,78203,23474,30333,1974
78640,92000,23783,34419,2163
78640,91940,28233,45564,2401
78640,94190,41832,50323,2609
78650,78317,12411,19776,1531
78650,78203,20011,27106,1728
78650,92000,23842,34995,2214
78650,91940,31294,51465,2689
78650,95220,28274,52255,2725
78660,78317,27726,35095,1822
78660,91940,31317,41583,1867
78660,28600,31476,36756,1972
78660,45400,63824,71035,2632
78660,91350,43365,60675,2705
78670,78203,23290,30207,1419
78670,92000,15146,21794,1478
78670,78317,22135,33000,1670
78670,95220,15206,26675,2011
78670,93302,28772,34523,2257
78680,78203,10593,14226,849
78680,92000,27869,38045,1964
78680,78317,23592,48239,2105
78680,95220,27543,39472,2530
78680,93302,41816,50774,2743
78690,78317,3757,7496,640
78690,92000,28696,35042,2154
78690,91940,23363,32375,2290
78690,28600,47150,60394,2513
78690,78203,32474,61088,2605
78700,95220,6049,11765,885
78700,92000,13280,34068,2022
78700,93302,23200,30869,2119
78700,78203,30625,47797,2527
78700,78317,30563,41388,2719
78710,78203,5425,7212,952
78710,92000,43738,52427,2911
78710,78317,36094,62621,3052
78710,95220,41904,69687,3423
78710,93302,57457,65157,3690
78711,78203,2598,4845,412
78711,92000,35773,43843,2130
78711,78317,29623,54036,2271
78711,95220,34429,61102,2642
78711,93302,49562,56572,2909
78720,78317,8945,14001,1244
78720,91940,17189,22216,1603
78720,91350,31487,43398,2605
78720,94117,30773,44227,2610
78720,28600,47110,59831,2699
78730,91940,20662,25779,1222
78730,91350,33320,44872,2060
78730,28600,41420,50791,2097
78730,94117,37624,47293,2104
78730,78317,20030,34297,2126
78740,95220,15700,23651,1273
78740,78203,21156,26855,1809
78740,92000,20522,45954,2410
78740,93302,32484,42755,2507
78740,78317,29222,46725,2655
78750,92000,8135,11684,1345
78750,78317,18312,31335,1662
78750,78203,31223,35873,1775
78750,95220,15334,26357,1894
78750,93302,22453,32207,2323
78760,78317,4812,10373,907
78760,92000,23525,30949,1843
78760,91940,24826,42095,2081
78760,78203,27287,33479,2252
78760,94190,39550,46853,2289
78770,78203,15996,20258,1358
78770,78317,15908,21571,1630
78770,92000,28749,45362,2445
78770,91940,36055,56508,2683
78770,94190,48897,61267,2891
78780,95220,9385,14099,1155
78780,92000,15051,36402,2292
78780,93302,26155,33203,2389
78780,78203,27288,41329,2490
78780,78317,29207,42461,2741
78790,78203,10389,15339,1056
78790,78317,24390,32507,2288
78790,92000,37435,54022,2696
78790,95220,39006,71281,3208
78790,91940,45239,75678,3231
78800,92000,3492,8168,1072
78800,95220,8257,10099,1368
78800,93302,14482,17507,1728
78800,94117,16541,24029,2143
78800,78203,37562,49510,2451
78810,92000,16032,23725,1641
78810,78317,14283,17782,1669
78810,78203,24441,35971,1751
78810,95220,20919,40984,2153
78810,93302,30367,36454,2420
78820,78203,11831,19288,1248
78820,95220,24918,34935,2075
78820,92000,27841,41993,2247
78820,78317,28641,52187,2387
78820,93302,40947,54723,3026
78830,91940,15690,20644,1480
78830,78317,15097,20458,1573
78830,91350,29347,48469,2213
78830,28600,46276,54388,2251
78830,94117,31864,50891,2257
78840,78203,8724,14576,1434
78840,92000,44066,61909,3142
78840,78317,40415,72103,3282
78840,76000,59965,78447,3570
78840,95220,40316,79169,3654
78850,78317,10543,15600,1594
78850,92000,19393,29145,1931
78850,78203,24241,41392,2040
78850,95220,25200,46405,2442
78850,91940,26973,44156,2547
78860,78317,14310,27198,1497
78860,92000,12745,17206,1755
78860,78203,28252,39295,2091
78860,95220,19397,30865,2265
78860,91940,24624,41105,2289
78870,78317,14888,20660,1079
78870,92000,10052,15864,1255
78870,78203,33669,43873,1755
78870,91940,19857,34567,1871
78870,95220,19663,37413,2041
78890,78203,18913,23634,1514
78890,78317,14858,25349,1637
78890,92000,32311,43476,2291
78890,91940,36112,54621,2528
78890,94190,50776,59380,2737
78910,78203,15061,21195,1542
78910,78317,21417,32842,2294
78910,92000,37518,50969,2947
78910,91940,42701,62114,3185
78910,94190,57055,66873,3393
78920,78203,18115,22165,1093
78920,92000,20206,29956,1619
78920,78317,21870,40149,1759
78920,95220,20015,47215,2130
78920,93302,34004,42685,2398
78930,78203,6186,9418,708
78930,78317,25686,33273,2318
78930,92000,33892,48101,2348
78930,95220,33888,65360,2860
78930,93302,47985,60830,3127
78940,78317,14580,25215,1455
78940,78203,20649,26130,1780
78940,92000,33659,43341,2109
78940,91940,35987,54487,2347
78940,94190,51349,59246,2555
78950,78317,18653,31664,1813
78950,78203,22906,30822,2103
78950,92000,39436,49790,2467
78950,91940,39843,60936,2705
78950,94190,56288,65695,2913
78955,78203,25844,33090,1706
78955,95220,12779,22590,1708
78955,92000,12792,21499,1751
78955,78317,23008,34222,1958
78955,93302,26199,34228,2530
78960,78317,8973,11222,939
78960,91940,14279,19119,1437
78960,92000,18198,26552,1764
78960,94190,28981,38366,2046
78960,94117,21140,29437,2117
78970,78203,8340,15511,1103
78970,92000,30155,39331,2218
78970,78317,24979,49524,2358
78970,95220,29601,56590,2730
78970,93302,44082,52060,2997
78980,78203,10384,14844,1083
78980,92000,46455,58410,2894
78980,78317,34653,43478,2995
78980,76000,66563,78805,3383
78980,95220,46283,75670,3406
78990,78317,4022,4642,421
78990,92000,21017,27614,1606
78990,91940,20740,38759,1844
78990,94190,35503,43518,2052
78990,78203,30873,53660,2057
79000,86000,70742,81911,3117
79000,17690,54087,69916,3277
79000,85000,84753,93309,3848
79100,86000,56051,63333,3054
79100,49070,64747,82157,4047
79110,86000,68078,85565,3828
79120,86000,44513,58932,2729
79120,17690,88985,116180,5389
79130,86000,59227,66035,3786
79140,85000,60319,98810,3716
79150,49070,53031,68461,3447
79150,86000,75632,85730,4390
79160,86000,70297,99010,3877
79170,17690,64125,83951,3933
79180,86000,63250,73593,2645
79180,17690,61587,79028,3461
79180,85000,89459,111317,3916
79190,86000,55595,69702,2917
79190,17690,90899,119625,5333
79200,86000,44057,52024,2834
79200,85000,92122,131465,5095
79210,17690,36953,53486,2302
79210,86000,88001,104297,3693
79220,86000,60095,84305,2985
79220,85000,81975,106001,3781
79230,86000,67937,81023,3060
79230,17690,58731,76614,3547
79230,85000,95800,124626,4525
79240,86000,69006,77197,4301
79250,85000,68128,94703,3655
79260,86000,56486,72356,2781
79260,17690,68440,85833,3821
79270,17690,44958,61338,2528
79270,86000,80100,92564,3330
79270,85000,83494,97230,4150
79290,49070,51922,68592,3613
79300,85000,74627,108446,3871
79310,86000,51075,60238,3168
79310,85000,87213,113890,4064
79320,86000,71113,80952,4477
79330,86000,56730,69358,3841
79340,86000,33313,42984,2480
79340,17690,92362,125132,5261
79350,86000,56279,67313,3570
79350,85000,82302,122090,4647
79360,17690,49504,66724,3183
79360,86000,79414,92532,3507
79360,85000,95336,111249,4979
79370,86000,58538,84541,3084
79370,17690,68959,88847,3822
79380,85000,58945,77730,4227
79390,86000,33189,38191,2197
79390,37174,91532,115099,5407
79400,86000,48404,59671,2681
79400,85000,96738,118823,4669
79410,86000,64185,81626,3025
79410,85000,84306,103322,3822
79420,86000,40768,47175,2542
79420,85000,97135,127089,4841
79430,86000,63575,71417,3832
79440,85000,65190,84194,4432
79450,86000,53627,60776,3359
79450,17690,84796,132646,5468
79460,17690,47423,66877,3066
79460,86000,77442,88902,3715
79500,86000,57780,67423,3379
79500,17690,76105,102786,4504
79510,17690,47244,68186,3075
79510,85000,76712,86673,3408
79510,86000,78028,91499,3617
79600,86000,43593,51019,2596
79600,37174,85687,102678,5144
79700,85000,57029,81941,2945
79700,44800,73782,82793,3135
79700,49070,59938,87818,3246
79700,86000,91257,105405,4923
79800,86000,43165,52652,2272
79800,17690,82926,111540,4494
80000,80440,7449,15234,981
80000,80220,53631,56857,3481
80000,60740,75541,107037,4215
80080,80440,7449,15234,981
80080,80220,53631,56857,3481
80080,60740,75541,107037,4215
80090,80440,7449,15234,981
80090,80220,53631,56857,3481
80090,60740,75541,107037,4215
80100,80220,24217,35224,1733
80100,80440,47564,56298,2299
80100,62903,92700,106840,3834
80110,80440,13377,16794,904
80110,60740,60797,74176,3884
80115,80440,8988,12379,764
80115,80220,63030,68942,3632
80118,80440,19830,21888,1056
80118,60740,62276,84615,3400
80118,59309,85992,108739,3838
80120,80220,36348,46481,2860
80120,80440,69271,83287,3060
80120,62903,71841,86693,3613
80122,59309,43504,52822,2174
80122,80440,53858,72529,3148
80122,59160,68593,95830,3662
80130,80220,12034,14645,1035
80130,80440,66160,85449,3428
80130,76000,78965,109881,4375
80131,80440,22511,25880,1508
80131,59309,76855,89189,3449
80131,60740,71039,91603,4113
80132,80220,23885,33371,1544
80132,80440,49294,63152,2301
80132,62903,91505,105927,3704
80134,80440,20358,23000,1178
80134,60740,58690,85740,3523
80134,59309,89527,109865,3962
80135,80440,41522,52788,2318
80135,80220,34458,44078,2516
80135,62903,90623,119684,4309
80136,80440,5745,7783,461
80136,80220,56892,62174,3254
80136,59309,93046,118154,4006
80140,80220,14981,17520,962
80140,80440,45728,53616,2660
80140,76000,74625,95493,3800
80150,80220,38467,50183,2312
80150,80440,52999,64396,2906
80150,62903,78547,104281,4005
80160,80440,20190,26187,1297
80160,80220,50800,57363,3272
80160,60740,61939,89476,3387
80160,95220,83448,109628,3798
80170,80440,22819,27637,1479
80170,60740,65685,84277,3548
80170,59309,81170,90853,3746
80190,80440,39804,49076,2143
80190,59309,73813,91820,3452
80190,60740,68420,85292,3467
80190,59160,96311,118439,4423
80200,80440,40263,49631,2324
80200,59309,60508,73802,3171
80200,59160,81177,100421,4142
80210,80220,11627,13720,994
80210,80440,56872,75457,2857
80210,76000,81025,100953,3930
80220,80220,3157,3846,484
80220,80440,57852,66307,3483
80220,76000,71714,92826,3932
80230,80220,19554,20800,1416
80230,80440,63399,78965,3175
80230,62903,88443,105058,4203
80240,80440,50681,62509,2938
80240,59309,50582,64527,3052
80240,59160,76263,110868,4521
80250,80440,16364,20285,1416
80250,60740,54694,67982,3586
80250,95220,81037,108989,4280
80260,80440,14699,20209,1113
80260,80220,56530,64391,3692
80270,80220,27173,30437,1683
80270,80440,33599,41411,2148
80270,76000,83624,112876,4502
80290,80440,32445,39457,2186
80290,80220,37102,45013,2766
80290,76000,73592,102400,4276
80300,80440,26586,32983,1865
80300,59309,66957,85911,3385
80300,59160,71940,96372,3921
80310,80440,22538,28737,1598
80310,80220,39082,41628,2203
80310,60740,84870,120079,4688
80320,80440,32244,48902,1880
80320,60740,70734,83543,3018
80320,59309,72997,109424,3675
80330,80440,2642,4408,404
80330,80220,58414,73834,3575
80330,60740,70355,105809,3863
80340,80440,26041,29495,1686
80340,59309,69670,80946,3323
80340,60740,78901,102456,4115
80350,80220,14247,18517,1386
80350,80440,73340,95487,4098
